X,Y,Width
208,181,1
206,179,1
204,179,1
199,174,2
204,178,2
208,177,2
206,177,2
209,177,1
206,179,1
206,172,2
207,177,2
208,178,2
209,179,1
211,177,1
206,176,1
203,171,1
205,178,2
204,179,1
202,179,2
206,178,2
203,175,1
208,174,2
211,180,2
209,181,2
208,179,2
211,178,1
206,174,2
206,173,2
204,176,2
207,181,1
211,172,2
208,169,2
210,175,1
207,168,1
212,174,1
208,169,1
211,169,2
216,173,2
216,178,2
211,175,2
217,174,2
215,175,1
215,178,1
209,176,2
213,171,2
212,175,2
214,168,2
214,169,1
209,168,2
212,171,2
214,168,2
220,174,2
220,172,1
218,165,1
221,165,2
216,168,2
217,175,1
219,170,1
223,172,1
215,168,2
218,166,2
215,171,1
214,167,2
213,165,2
221,172,1
215,165,2
217,173,2
216,174,1
215,173,1
216,175,1
217,173,1
224,164,1
223,174,2
220,167,1
217,172,1
225,165,1
223,164,1
226,167,1
222,172,1
222,168,1
220,170,2
220,170,2
223,166,2
218,173,1
227,171,1
219,169,2
217,173,1
222,173,2
222,167,1
225,170,1
233,169,1
233,162,2
230,160,1
225,161,2
229,169,1
233,164,1
226,163,2
227,167,1
232,165,2
227,163,1
233,169,2
233,166,1
227,167,1
233,162,1
231,166,1
226,160,1
224,169,1
233,162,1
223,167,1
231,163,2
235,161,1
241,160,1
234,166,2
237,160,2
232,166,1
232,166,1
233,163,1
235,158,1
237,162,2
239,164,2
232,165,1
235,168,1
238,167,1
240,159,2
236,166,2
239,159,1
237,163,2
232,161,1
233,166,2
232,166,2
242,164,1
240,161,1
244,156,2
238,159,1
236,165,1
240,156,2
240,159,2
234,163,1
244,156,1
236,156,2
240,163,1
240,157,1
235,157,1
240,166,2
240,163,2
234,156,2
243,163,2
238,156,1
236,160,2
236,161,2
247,159,1
251,157,1
244,154,1
241,162,1
250,164,1
246,160,1
251,159,1
241,164,1
246,154,1
245,163,1
250,158,1
250,161,2
251,162,1
248,161,2
249,156,1
250,157,1
245,155,1
251,164,1
247,164,1
248,163,1
258,152,1
258,156,2
254,153,1
257,155,2
260,159,2
254,155,2
257,154,2
258,157,2
260,159,1
258,158,1
257,158,2
259,161,1
254,156,1
259,153,1
258,151,1
252,160,1
260,159,2
252,154,1
250,161,2
253,158,2
257,150,2
258,151,1
260,150,1
255,153,1
253,154,1
262,153,2
253,154,2
260,152,2
253,150,1
261,154,1
255,157,1
254,158,1
263,150,2
253,155,1
263,151,2
262,160,1
255,152,1
256,151,1
259,158,1
253,157,2
264,155,2
263,149,2
268,155,1
267,153,2
259,158,2
266,155,2
265,152,1
262,152,1
268,156,1
265,159,1
269,159,1
268,154,1
267,159,2
269,159,2
261,154,1
269,153,1
260,158,1
263,150,2
263,151,2
264,155,2
268,157,2
270,149,2
271,153,1
267,158,1
272,157,2
268,149,1
267,149,1
273,158,1
265,151,1
267,157,2
270,154,2
272,153,1
267,149,2
264,150,1
273,157,2
264,158,1
265,157,2
268,154,1
268,152,1
268,156,2
279,150,1
274,153,2
272,155,1
271,152,1
276,148,2
271,157,1
270,153,2
278,153,2
279,148,2
276,157,2
273,154,2
277,151,2
277,150,1
276,152,2
274,154,1
271,154,2
272,155,1
271,156,1
272,151,1
278,158,2
280,155,1
274,154,2
275,151,1
278,153,1
283,148,2
279,148,1
273,157,1
277,156,2
279,151,1
283,148,2
274,150,2
281,155,2
273,148,2
278,150,1
281,157,1
273,148,2
283,148,2
276,155,1
279,150,2
273,157,2
287,156,2
281,152,1
282,146,1
283,147,2
278,155,1
277,149,2
283,152,2
278,146,2
277,147,2
286,150,1
278,155,2
279,153,1
277,156,1
286,148,2
278,155,2
285,150,1
284,149,2
281,154,1
279,156,2
277,146,2
280,147,2
287,154,1
284,152,2
281,148,2
284,146,2
281,148,1
279,150,1
287,147,2
280,154,1
287,155,2
288,148,1
287,155,2
283,152,1
284,151,2
280,148,2
280,150,2
279,152,2
286,156,2
286,149,1
287,148,1
288,148,2
288,147,2
284,149,2
288,150,1
285,155,1
285,148,2
283,155,2
287,153,1
280,146,2
284,148,2
285,153,1
283,150,1
282,151,1
286,147,2
288,146,2
286,151,1
280,156,2
279,156,2
280,146,2
285,151,1
286,153,2
285,152,2
282,148,2
282,152,1
280,149,1
281,151,2
290,146,1
285,147,2
283,154,1
284,156,2
280,147,1
285,152,1
281,146,2
289,147,1
288,154,1
286,152,2
285,151,1
288,150,1
280,156,1
280,149,2
284,150,1
283,155,2
288,151,1
287,156,1
288,146,1
289,149,2
288,148,1
285,150,1
290,150,2
288,151,1
290,148,2
285,150,1
288,150,2
287,152,2
292,155,1
292,155,2
286,155,2
288,153,2
287,147,2
283,149,2
287,151,2
288,154,1
287,148,1
289,156,1
286,153,1
292,154,1
284,154,1
292,152,1
286,154,2
294,150,2
291,147,2
290,150,1
286,146,1
286,155,1
290,146,2
287,146,2
291,149,2
284,156,2
288,150,1
287,149,1
291,146,1
289,155,2
298,154,1
291,145,1
294,147,2
291,152,2
296,155,1
294,154,1
289,147,2
293,147,1
298,145,1
292,155,1
298,145,2
290,145,2
294,150,1
294,154,1
293,151,2
288,155,2
296,149,1
297,154,2
294,150,1
301,149,1
296,146,2
298,152,2
301,146,2
296,147,1
294,144,1
301,153,1
295,154,2
302,144,2
293,153,2
297,153,2
300,145,2
302,150,1
295,145,2
298,154,1
296,152,2
295,152,1
294,145,1
294,152,1
301,144,1
302,145,2
305,154,1
304,146,1
295,153,2
295,151,2
305,146,1
301,148,2
301,144,2
297,146,1
300,154,1
299,154,2
299,154,2
305,153,2
304,151,2
304,145,2
298,154,1
303,144,2
302,149,1
303,152,1
309,142,2
300,142,1
301,145,2
305,148,2
309,145,2
308,148,1
302,145,1
306,150,2
309,152,1
303,147,2
300,148,2
307,147,2
302,151,1
307,148,2
301,143,1
306,148,2
302,146,1
303,150,2
305,151,1
303,143,2
312,145,1
313,151,2
303,151,1
312,141,1
304,148,1
305,141,1
303,145,2
310,147,1
309,147,2
307,150,1
313,144,2
309,147,2
308,145,2
307,143,2
308,143,2
306,147,1
305,150,1
305,146,1
305,151,2
312,145,2
310,148,1
308,149,1
311,141,2
307,146,1
307,148,1
308,144,2
312,148,1
313,151,1
315,142,1
315,141,1
315,143,1
308,147,1
307,146,1
311,143,1
316,141,1
308,142,1
314,151,1
316,142,2
312,143,1
313,143,1
311,149,1
313,149,2
312,146,1
315,150,2
314,142,2
318,141,2
317,141,1
317,141,2
317,141,2
316,141,2
311,148,2
318,141,1
320,150,2
312,142,2
311,146,1
320,146,2
318,141,1
316,147,1
314,147,1
319,141,1
321,141,2
317,142,2
315,144,2
318,150,2
316,146,1
325,142,1
318,142,1
323,146,1
318,148,1
324,148,1
324,144,2
316,147,1
321,142,2
322,147,2
320,141,1
325,147,2
324,148,1
320,143,2
318,143,1
315,141,2
321,144,1
320,148,1
327,141,1
322,140,1
325,146,2
318,143,1
320,146,1
324,142,2
317,141,2
319,139,2
322,144,1
326,140,2
324,149,1
326,146,1
321,141,1
321,141,2
326,143,1
320,142,1
321,149,1
320,142,1
331,147,2
331,145,2
324,149,1
324,142,1
326,143,1
331,139,2
322,143,1
324,143,2
327,140,1
321,141,2
329,144,2
324,143,2
323,147,2
322,139,1
330,139,1
330,146,2
323,148,1
331,144,1
321,148,2
323,146,1
329,143,2
329,141,1
332,143,1
331,145,1
325,142,2
332,147,2
325,140,1
325,149,2
329,149,1
330,149,1
334,144,1
334,139,1
331,140,1
324,141,2
327,148,2
332,143,1
324,143,1
324,148,1
326,139,1
325,143,1
328,141,2
332,145,1
327,149,2
332,140,2
330,147,1
327,143,2
331,143,2
330,144,1
335,145,1
330,144,2
334,142,1
332,141,2
331,142,1
330,148,1
336,145,2
330,147,2
326,140,1
328,147,2
333,141,1
330,144,2
334,146,1
336,142,1
339,148,2
329,147,1
331,142,1
338,140,2
337,143,2
332,140,1
337,142,2
334,147,2
339,141,2
335,148,1
331,139,1
336,139,2
333,143,2
334,142,1
332,141,2
333,143,1
333,144,2
333,147,2
343,146,2
343,149,2
341,146,2
335,142,2
343,139,2
333,148,1
337,149,1
339,147,1
343,141,1
337,145,1
335,148,1
340,140,2
336,147,1
335,144,1
343,140,1
341,144,2
343,144,2
339,143,2
342,145,1
336,139,1
344,147,1
345,149,2
342,140,1
343,141,1
335,144,1
339,143,1
339,149,2
338,140,1
343,145,1
341,141,1
341,148,2
337,146,2
335,144,1
341,141,2
339,148,1
336,148,2
345,149,1
343,147,2
336,141,2
337,147,1
345,145,1
343,146,2
345,144,2
342,144,2
342,141,1
348,144,1
342,148,1
346,139,1
340,146,2
349,139,2
346,144,2
342,145,1
340,148,1
346,144,2
346,145,2
349,142,1
341,146,2
344,142,1
342,140,1
344,144,1
351,145,1
352,144,2
351,141,1
350,142,2
347,145,2
348,146,2
348,146,1
349,143,2
345,146,1
346,143,1
344,149,1
352,140,2
349,149,1
345,148,1
343,142,2
353,143,2
352,144,1
349,148,2
349,149,2
345,143,1
352,148,2
346,149,2
350,144,1
346,149,1
352,141,1
355,147,2
350,145,2
346,148,1
355,143,2
349,140,1
345,147,1
352,143,2
346,141,2
347,139,2
350,141,1
345,147,1
351,140,1
354,144,2
347,144,2
352,145,1
355,147,2
358,144,1
352,142,2
356,144,2
353,147,1
357,139,2
357,143,2
350,145,1
359,144,1
349,140,2
351,143,2
349,149,2
359,144,1
351,145,2
353,139,2
353,142,1
352,148,2
350,147,2
351,139,2
358,148,2
359,149,2
357,146,1
359,148,1
362,147,2
362,148,2
353,139,2
362,139,1
357,141,1
353,141,1
359,143,2
353,149,1
359,142,2
358,141,1
362,142,2
360,146,1
362,139,1
357,149,1
355,142,1
360,147,1
352,143,2
357,139,2
362,145,1
361,140,2
355,143,1
359,149,2
361,140,2
359,149,2
363,140,2
359,144,1
354,141,2
360,139,1
362,144,1
354,143,2
360,140,2
358,145,2
359,142,2
358,141,2
355,145,2
356,142,2
364,140,1
365,145,1
361,148,1
363,144,1
365,141,2
368,146,1
365,143,2
362,149,1
361,142,1
358,146,1
360,144,1
362,141,2
365,139,2
362,149,2
362,147,1
363,139,1
368,140,2
360,147,1
363,147,2
364,139,1
361,139,2
369,142,1
368,141,1
364,144,1
367,143,1
367,148,1
366,143,1
370,144,1
369,143,1
366,145,2
369,149,1
363,139,1
366,148,1
367,143,1
363,140,2
370,142,1
366,142,2
367,140,2
368,142,1
368,142,1
367,142,1
365,144,1
370,147,2
369,139,2
369,148,1
369,139,2
367,144,1
369,139,1
370,145,1
366,148,2
371,139,1
372,148,2
373,147,1
374,143,1
372,147,2
366,146,1
373,147,1
365,146,2
371,146,1
371,148,1
369,145,1
373,145,2
370,147,2
375,148,2
366,147,2
366,140,1
376,149,2
376,147,1
368,142,2
366,148,1
369,140,1
371,146,2
370,141,1
369,148,1
370,141,2
376,148,1
374,145,2
369,149,1
376,149,2
371,142,2
369,141,1
379,145,1
378,150,1
377,145,1
375,147,2
374,146,1
380,140,1
378,147,2
375,142,2
370,140,2
373,148,2
375,144,1
371,141,1
374,143,2
372,145,2
372,150,1
375,142,1
370,150,2
379,144,2
374,143,1
375,146,2
383,143,2
377,142,2
382,151,2
379,143,2
382,143,1
383,143,2
375,142,2
377,147,1
384,151,1
378,151,1
378,146,1
377,149,1
382,149,2
374,146,1
374,142,1
381,145,1
381,150,2
383,147,2
379,148,2
378,142,2
384,150,1
379,151,1
384,143,2
380,150,2
378,145,2
385,149,1
382,143,1
376,150,1
382,149,1
384,141,1
378,143,1
385,141,2
384,151,1
382,143,1
383,143,2
380,147,2
381,146,2
383,148,1
384,146,1
383,149,1
384,152,2
384,151,2
382,151,2
381,147,2
378,142,1
384,142,1
378,152,2
386,150,1
377,152,2
387,152,2
378,145,1
386,151,1
384,149,1
382,146,1
380,147,2
384,148,2
382,150,2
385,148,2
387,152,1
379,149,2
384,148,2
380,149,1
381,150,2
388,152,1
386,149,2
387,152,2
385,151,1
380,143,2
385,149,2
381,151,1
384,147,2
389,151,2
381,150,2
389,146,1
386,145,2
386,144,2
386,142,2
381,144,2
386,145,1
386,147,1
382,149,1
390,147,2
384,144,1
380,145,2
381,143,2
390,151,2
384,147,1
383,143,2
383,145,2
382,142,1
390,143,2
382,143,1
390,149,1
383,145,1
390,144,2
387,142,2
381,148,2
380,142,1
381,150,1
390,143,1
382,145,2
387,146,2
386,150,2
388,146,2
382,147,2
387,153,2
389,147,2
381,143,2
387,150,2
388,147,1
389,145,2
385,145,1
382,149,1
388,144,1
385,143,2
381,143,2
383,150,2
383,151,1
387,143,2
387,145,2
392,146,2
389,145,1
388,152,2
390,145,2
387,152,2
391,153,2
384,147,1
382,151,1
390,151,2
389,149,1
385,145,1
388,147,1
385,148,2
391,144,1
392,148,2
384,153,1
388,148,1
388,150,1
385,150,2
385,144,2
391,154,2
387,153,2
383,151,2
385,151,1
384,150,2
390,146,2
390,151,2
392,145,2
386,148,2
386,147,1
389,147,1
390,150,2
390,145,2
385,150,1
390,150,1
389,152,2
384,145,1
382,151,2
385,149,2
389,148,2
387,146,1
392,155,2
384,154,1
389,155,1
393,151,2
393,147,1
386,147,1
392,155,2
394,152,1
390,147,1
387,155,1
387,154,1
390,150,1
391,154,2
386,156,1
384,156,2
385,150,2
386,150,2
389,149,2
390,155,2
387,158,2
387,160,1
397,152,1
396,151,2
391,159,2
389,150,1
390,158,2
390,150,1
390,150,2
397,160,1
393,151,1
395,152,2
391,152,2
392,150,2
396,156,2
392,158,1
390,159,2
397,156,2
388,150,2
387,157,1
398,158,2
393,152,1
390,159,2
397,160,1
390,158,2
392,160,2
398,161,1
399,157,2
394,162,1
395,161,1
395,156,2
390,154,2
391,154,1
392,153,2
399,161,2
391,158,1
396,154,1
400,156,1
391,154,2
398,155,1
401,161,2
400,158,1
401,154,2
392,164,1
396,154,2
401,155,2
393,158,2
395,160,1
397,159,2
400,164,2
398,164,1
398,158,2
396,162,1
397,156,2
402,156,1
396,159,2
395,163,1
400,154,1
399,164,1
392,158,2
399,162,2
404,164,1
401,166,1
398,158,1
405,167,1
399,160,2
402,161,2
402,166,1
400,167,2
398,166,1
397,164,2
401,157,2
395,161,1
398,161,2
397,162,1
397,157,1
403,157,2
399,165,2
404,158,1
402,159,1
399,161,2
407,160,2
399,168,2
398,168,2
401,164,1
406,169,2
401,161,1
399,170,1
404,169,1
400,169,1
398,164,1
407,162,1
398,164,1
400,164,2
407,164,2
406,169,1
403,169,1
402,160,2
400,166,2
408,170,2
409,166,1
400,168,1
399,167,2
408,163,1
408,171,2
405,165,2
403,162,1
405,167,1
399,170,1
400,170,1
399,166,2
402,171,2
402,163,2
405,165,1
405,163,1
408,171,1
401,168,2
404,167,1
402,172,2
403,169,2
404,172,2
402,172,2
404,173,1
403,175,2
402,168,1
402,172,1
404,170,2
404,174,2
403,171,2
408,175,1
410,171,1
409,173,1
406,167,1
409,168,2
401,175,2
409,167,2
406,169,1
406,171,2
400,173,1
406,172,1
403,171,2
410,171,1
411,172,2
410,168,1
403,167,1
409,173,2
402,167,2
407,167,2
406,170,1
403,174,2
408,175,1
402,170,1
408,176,2
412,176,2
411,171,1
410,167,1
409,169,2
408,176,1
403,176,2
403,168,2
407,169,1
410,175,1
408,178,1
412,177,1
403,171,2
406,168,1
409,175,2
409,174,1
402,171,1
409,172,1
407,177,2
411,177,2
407,171,1
407,176,2
403,175,2
410,171,2
411,171,1
410,175,1
410,168,2
412,168,2
405,179,2
406,176,1
403,176,2
410,180,1
404,172,1
413,174,1
413,170,1
412,172,1
412,172,1
411,179,2
405,179,2
406,175,2
413,170,2
404,170,2
404,180,2
411,177,1
410,178,1
404,175,1
413,178,2
405,174,1
414,174,2
406,181,2
414,176,2
404,174,1
408,173,1
408,174,1
413,177,2
410,177,2
412,173,2
413,180,1
408,177,1
406,173,1
408,174,2
405,177,1
406,179,1
413,178,2
412,174,1
408,182,2
412,172,1
405,180,1
404,179,2
414,180,2
408,180,1
409,177,2
404,181,2
409,182,2
413,175,1
404,176,2
413,177,2
405,183,1
412,182,1
413,176,1
411,179,2
410,180,2
410,181,2
409,174,1
410,180,2
408,181,2
414,176,1
407,176,2
406,188,2
414,186,1
410,181,1
415,186,2
405,179,2
406,183,2
406,184,1
414,187,2
407,179,1
405,182,2
410,183,2
415,184,1
406,188,1
410,188,1
413,187,1
405,183,2
409,183,1
409,185,1
407,185,1
415,187,2
407,186,1
406,184,2
406,189,2
407,192,1
407,187,2
406,191,1
412,187,2
413,185,2
413,189,1
415,185,1
411,187,1
412,188,2
414,186,2
406,187,1
414,194,1
412,192,2
412,184,1
414,184,1
409,185,2
408,186,1
412,198,2
416,188,2
415,196,2
417,193,1
417,196,1
416,195,1
410,192,2
407,192,2
413,193,2
413,194,2
417,194,2
411,198,1
411,192,2
416,193,2
417,189,2
410,189,2
412,190,1
407,190,2
412,190,2
413,192,2
417,195,2
408,196,2
407,200,1
407,199,2
411,192,2
416,196,1
407,191,2
417,193,2
413,192,1
412,200,2
415,200,1
408,193,1
416,198,2
417,200,2
417,194,1
409,197,2
413,194,2
407,190,2
408,195,2
409,190,2
409,199,2
409,197,2
412,198,1
412,196,1
416,198,2
409,202,1
407,197,2
416,195,2
414,201,2
407,203,1
410,199,2
409,196,2
407,203,1
411,195,1
408,202,2
414,201,1
415,197,1
412,202,2
415,195,1
412,196,2
416,203,1
414,200,1
412,203,2
411,203,2
415,204,2
407,195,2
410,204,1
414,195,1
414,197,1
417,204,1
411,198,1
412,203,1
416,203,1
408,204,2
410,202,2
414,203,1
408,197,1
416,200,1
410,200,1
415,195,1
408,201,1
407,203,2
410,202,2
412,198,2
413,205,2
410,207,1
417,207,2
409,205,2
412,205,2
408,202,1
415,198,2
417,203,2
407,208,1
409,201,1
411,204,1
415,203,1
410,207,2
408,207,2
414,205,1
415,207,2
407,204,2
417,205,2
413,202,2
412,210,1
411,212,1
409,204,2
415,211,1
409,210,1
407,210,2
415,208,1
409,207,1
417,204,2
417,206,2
407,206,1
411,207,2
417,203,1
417,203,2
408,210,2
415,205,1
413,207,2
415,210,1
407,208,1
414,209,1
412,215,1
407,213,1
417,208,2
416,214,1
414,209,2
411,212,2
411,208,2
407,207,2
411,210,1
410,209,2
407,208,2
414,212,1
416,213,2
413,216,2
415,212,1
407,213,1
408,208,2
417,218,1
413,213,1
416,218,2
416,211,2
407,219,2
415,220,1
407,218,2
412,210,1
411,220,2
417,211,1
412,210,2
415,218,1
416,216,2
409,220,1
413,211,2
408,212,2
413,215,2
414,215,1
410,219,2
413,220,1
412,220,1
416,220,2
407,222,1
412,223,2
413,224,1
410,216,1
409,217,2
414,220,2
414,222,2
417,217,2
416,219,2
407,226,2
416,217,1
416,225,1
413,220,1
411,223,2
417,219,1
412,225,2
417,217,2
413,224,2
415,223,2
410,230,2
408,224,1
414,224,1
417,231,1
408,226,1
413,223,2
408,221,2
417,231,1
414,223,2
409,231,2
416,228,2
417,231,1
417,224,1
416,229,2
407,229,1
415,226,2
415,226,2
417,223,1
417,231,2
415,223,2
413,224,1
413,223,1
417,225,1
414,230,1
416,232,2
407,233,1
417,231,1
416,228,2
413,231,1
411,226,1
408,230,1
412,233,1
407,228,2
417,224,2
410,232,1
412,231,1
413,223,1
409,223,2
416,232,1
412,237,2
410,231,1
411,233,1
410,231,2
417,230,2
412,233,1
414,235,1
413,237,2
413,230,2
414,234,2
408,237,2
407,229,1
417,236,2
413,228,2
409,233,1
410,235,1
415,235,2
413,230,1
415,227,2
411,237,1
412,235,2
416,234,1
411,232,2
414,241,2
412,237,1
416,233,1
412,232,2
411,242,2
410,238,1
413,241,2
407,232,1
412,233,2
414,241,2
413,232,1
407,233,2
409,234,1
407,234,1
415,232,2
407,241,1
413,236,1
413,246,2
408,244,2
411,241,1
407,244,1
410,245,1
414,245,1
416,244,1
417,246,1
409,243,1
416,241,2
413,240,1
415,236,2
417,243,2
408,243,2
415,244,2
416,245,1
412,246,1
409,244,2
415,237,1
411,242,1
407,245,2
408,249,2
412,248,1
414,252,1
409,248,1
416,242,1
409,245,2
408,246,2
413,249,2
413,242,1
416,243,1
416,246,2
411,245,2
412,248,1
416,252,1
411,243,2
408,245,2
414,249,1
413,249,2
415,250,1
409,252,1
412,247,1
411,252,1
405,251,1
414,253,1
409,245,2
407,250,2
415,254,1
409,246,2
411,245,2
415,254,1
405,251,2
409,251,1
415,255,1
405,251,2
412,246,2
411,254,2
407,249,2
413,246,2
413,246,2
411,255,1
413,253,2
408,257,1
412,255,2
411,249,1
410,255,2
409,250,2
406,252,2
413,255,1
407,259,1
407,257,1
409,249,2
408,255,1
414,251,2
413,252,2
413,258,2
413,258,2
406,255,1
412,253,1
409,250,2
409,254,2
408,262,2
403,253,1
408,256,2
409,259,2
403,253,2
403,258,2
408,262,2
407,259,2
406,258,2
403,258,2
404,255,1
408,259,1
411,252,1
409,261,2
408,254,2
408,261,1
409,254,1
412,257,1
404,260,1
402,256,1
411,254,1
403,255,2
407,263,2
405,256,2
402,253,1
403,254,1
404,256,2
408,261,1
410,260,1
409,260,2
411,259,1
412,261,1
409,259,2
410,253,2
404,254,1
405,258,1
402,253,1
411,259,2
406,253,1
409,259,2
406,254,1
403,258,2
402,253,2
411,253,1
410,257,1
410,259,2
405,256,2
406,259,2
403,258,1
408,263,2
403,263,1
410,256,1
410,256,2
402,257,1
402,253,1
402,257,2
401,256,2
404,258,2
404,255,1
402,260,1
403,254,2
406,263,1
403,263,1
402,258,1
407,258,2
402,263,2
410,254,2
410,263,1
401,255,1
403,263,2
408,263,2
407,255,1
406,257,1
400,263,1
407,256,2
410,258,2
406,262,1
402,264,2
406,264,1
399,262,2
405,266,1
407,261,2
405,266,1
406,259,1
399,262,1
399,263,2
404,266,2
406,261,1
405,259,1
405,265,2
405,260,1
408,265,2
407,264,1
408,259,1
402,258,2
404,262,1
408,262,2
399,260,1
404,258,1
402,261,2
407,270,1
399,263,1
398,262,2
399,260,1
402,264,1
404,268,1
397,266,1
406,266,1
402,261,1
400,262,2
404,264,2
398,267,1
403,260,1
399,268,1
398,265,2
402,267,1
403,262,1
406,269,2
398,268,2
405,266,2
399,263,2
397,263,1
402,265,2
403,270,1
405,266,1
400,263,2
400,263,1
401,269,2
405,267,2
405,270,1
401,266,1
399,268,1
401,263,1
398,267,1
405,262,1
401,265,1
396,269,2
403,266,2
396,268,1
401,267,2
403,267,1
397,270,1
402,275,1
394,272,1
398,270,2
399,268,2
399,273,2
395,272,2
401,272,2
403,265,1
403,272,1
404,271,2
402,268,1
394,268,1
394,273,1
403,266,1
401,272,1
399,268,2
396,271,1
398,271,2
395,268,1
398,274,1
393,271,1
393,275,2
399,275,1
401,271,1
393,267,1
401,270,1
401,273,1
394,275,2
402,270,2
399,275,1
400,267,2
393,275,1
400,276,1
395,268,1
395,269,1
400,268,1
393,272,1
397,275,1
402,272,2
393,277,2
396,274,1
392,271,1
398,279,2
402,271,1
401,276,1
397,277,1
394,273,1
397,279,2
400,271,1
401,279,1
395,278,2
392,280,1
395,270,2
401,276,1
394,279,1
392,280,2
399,272,1
392,281,1
397,279,2
396,280,2
395,275,2
400,280,1
398,283,2
392,276,2
398,276,1
401,285,1
394,283,1
399,276,2
401,278,1
399,278,1
397,277,2
400,285,2
400,284,1
398,280,2
396,280,2
397,279,2
394,275,2
394,285,1
398,281,1
398,287,2
390,283,1
389,284,2
392,278,2
390,283,2
392,280,1
396,286,2
391,284,2
390,281,2
389,287,2
391,284,2
391,282,1
394,287,2
392,282,2
391,283,2
397,285,2
390,284,1
397,280,1
390,283,1
392,288,2
393,281,2
387,282,1
390,288,1
395,284,1
393,280,1
388,290,1
391,283,1
391,288,2
397,284,1
393,280,1
387,282,2
390,280,1
390,283,1
395,288,1
391,286,1
387,280,2
395,284,1
387,283,1
388,293,1
389,286,1
391,288,2
389,292,1
393,287,2
389,288,2
393,288,1
389,292,1
385,283,1
385,288,2
393,285,1
387,284,2
389,291,2
386,293,1
394,293,1
393,287,2
395,285,1
387,283,1
394,291,2
390,283,1
385,290,2
387,295,2
386,289,1
393,295,1
388,292,2
391,295,2
393,287,2
386,287,1
386,291,2
390,289,2
385,291,1
389,291,2
388,288,2
390,292,1
387,287,2
394,295,2
385,288,1
392,290,1
384,286,2
384,292,2
389,299,1
390,298,2
392,292,2
391,290,2
385,290,1
383,295,1
387,296,1
388,294,2
392,294,2
386,299,2
385,289,1
388,295,1
384,293,1
388,297,2
382,294,2
382,299,2
392,289,2
389,295,1
385,295,1
392,295,1
383,306,1
387,304,2
386,301,2
386,305,2
382,297,1
383,298,1
378,306,1
387,301,1
388,299,1
378,300,2
383,300,1
380,307,1
386,298,2
379,303,2
385,297,1
385,307,1
379,300,1
387,299,1
382,301,2
384,303,2
379,312,1
381,314,1
380,310,1
376,308,2
383,312,1
380,312,1
377,307,2
381,308,1
382,304,2
383,313,2
376,309,1
379,305,2
379,314,1
378,314,2
378,313,1
376,307,1
381,305,2
375,306,1
382,311,2
375,307,2
378,317,1
373,313,2
382,314,2
375,316,1
379,316,2
373,312,2
374,313,1
375,314,1
372,315,2
375,309,2
379,310,2
375,314,1
374,311,2
376,311,1
379,309,2
379,311,1
382,312,1
374,312,2
377,313,2
373,310,2
369,319,2
375,313,1
373,319,2
375,320,2
376,315,2
375,322,1
373,321,1
371,314,1
377,317,1
371,320,1
375,322,2
376,312,2
369,313,1
369,322,2
370,320,1
371,321,2
368,317,2
373,317,1
371,318,1
378,322,1
369,319,1
364,317,1
369,324,1
365,320,2
370,326,1
363,317,2
368,320,2
369,319,1
373,320,1
372,322,1
369,320,2
363,318,1
365,323,2
363,325,1
365,326,2
367,317,2
370,322,1
371,324,2
372,318,2
364,324,1
360,326,1
361,322,2
370,325,1
369,327,1
369,328,1
365,324,1
362,322,2
366,320,1
361,325,1
367,320,2
362,320,1
368,321,2
370,327,1
369,320,2
369,318,1
367,319,2
360,319,2
360,326,1
360,328,1
368,325,2
356,327,2
363,325,1
365,326,2
362,328,2
360,331,2
355,325,2
356,324,2
355,331,2
356,330,2
356,334,2
361,325,1
361,326,1
356,332,2
357,334,1
364,332,1
364,324,1
358,326,1
358,329,1
362,324,1
362,329,2
355,337,1
360,332,2
354,339,1
353,335,2
353,339,1
352,333,1
357,340,1
356,339,2
354,330,1
354,333,1
355,335,2
358,338,1
356,339,1
356,332,1
358,340,1
355,339,2
352,334,1
359,336,1
351,337,2
352,335,2
356,339,1
353,342,1
350,340,2
352,339,2
348,342,1
354,335,1
349,338,2
353,336,1
358,338,1
358,339,1
354,333,1
357,338,2
354,334,2
349,340,1
352,342,1
356,332,1
350,340,2
351,341,1
355,342,1
350,332,2
352,347,2
349,341,1
343,344,2
352,347,2
346,345,1
350,348,2
347,346,2
352,338,1
344,343,2
349,341,1
351,343,2
352,347,1
353,346,2
349,347,2
351,343,2
343,347,2
350,345,1
345,339,1
344,348,2
343,343,2
347,344,1
340,352,1
346,343,2
339,349,1
343,343,1
338,349,2
344,344,2
338,349,1
340,347,2
342,351,2
338,343,2
344,347,1
345,346,1
340,346,2
344,352,1
340,350,1
343,351,2
345,345,2
346,343,2
348,353,1
341,346,2
343,352,1
342,344,2
336,352,2
344,350,2
345,347,2
339,348,2
341,351,1
339,346,2
342,345,1
336,349,1
341,347,1
336,345,1
343,350,1
336,347,2
337,345,2
336,346,1
346,347,2
336,352,1
339,353,2
336,351,2
335,356,2
337,347,2
337,351,2
341,354,2
342,352,2
341,353,1
341,351,1
337,354,2
333,357,2
341,353,2
339,347,1
340,350,1
340,350,1
338,356,2
334,351,2
335,347,2
337,354,1
340,355,2
336,353,1
339,350,1
341,348,2
340,356,2
340,351,2
339,353,2
335,354,2
340,357,1
334,354,2
332,357,1
332,348,1
337,352,2
333,349,2
332,351,2
337,355,1
331,352,2
338,348,1
335,355,2
338,348,1
331,349,2
332,358,2
339,351,1
332,352,1
