Date,Open,High,Low,Close,Volume,Adj Close
2/29/2012,618.601045,625.601074,615.501085,618.251043,6297200,308.816705
2/28/2012,610.001045,619.771065,607.681037,618.391032,5716400,308.886629
2/27/2012,606.591027,612.361058,605.061019,609.311028,3641300,304.351163
2/24/2012,607.351069,611.651069,605.511065,609.901062,3885600,304.645885
2/23/2012,607.001067,607.941041,600.35104,606.111023,4125300,302.752759
2/22/2012,611.961065,616.781074,606.711043,607.941041,3948700,303.666854
2/21/2012,603.871026,617.88107,602.881061,614.001035,4980100,306.693824
2/17/2012,604.971022,607.631045,602.401057,604.641054,4916400,302.018509
2/16/2012,602.821022,608.811052,597.731022,606.521064,5080700,302.957574
2/15/2012,612.931058,612.931058,602.561017,605.561056,4869900,302.47805
2/14/2012,611.541039,612.00107,604.761009,609.761073,3620900,304.575961
2/13/2012,610.50102,613.841074,610.021017,612.201036,3646100,305.794723
2/10/2012,607.881064,608.131021,604.001029,605.911058,4667700,302.652876
2/9/2012,612.021042,614.501072,609.001032,611.461028,4546300,305.425089
2/8/2012,608.641044,611.351059,604.741037,609.85107,3686400,304.620914
2/7/2012,607.151042,609.391039,603.761057,606.771021,4199700,303.082428
2/6/2012,595.011021,610.83105,594.011009,609.091029,7386700,304.241273
2/3/2012,590.66103,597.071025,588.050998,596.331016,6360700,297.867641
2/2/2012,584.871027,586.411021,582.081002,585.110998,4847400,292.263236
2/1/2012,584.940991,585.501005,579.141002,580.83097,4658700,290.12536
1/31/2012,583.001004,584.001016,575.150998,580.110995,4300700,289.765732
1/30/2012,578.050992,580.000965,573.40099,577.691005,4678400,288.556945
1/27/2012,570.780973,580.321008,569.330975,579.980993,7262000,289.700796
1/26/2012,571.980951,574.481014,564.550972,568.100977,6476500,283.766722
1/25/2012,577.511011,578.71099,566.38099,569.490997,10012700,284.461038
1/24/2012,586.321024,587.681025,578.001001,580.931014,6134400,290.175332
1/23/2012,586.000981,588.661004,583.161025,585.520977,6851300,292.468021
1/20/2012,590.531028,591.000984,581.700981,585.990995,21231800,292.702795
1/19/2012,640.99109,640.99109,631.461101,639.571112,12657800,319.46609
1/18/2012,626.631045,634.001108,622.121093,632.911098,5544000,316.13941
1/17/2012,631.98111,631.98111,625.681084,628.581079,3832800,313.976563
1/13/2012,626.261071,626.951088,621.061041,624.991068,4631800,312.18335
1/12/2012,631.221069,632.891065,626.501104,629.641069,3764400,314.506029
1/11/2012,623.501065,629.391051,621.12108,625.961061,4817800,312.667863
1/10/2012,629.751099,633.801081,616.911076,623.141078,8824000,311.259279
1/9/2012,646.501116,647.001092,621.231049,622.461047,11688800,310.919604
1/6/2012,659.151159,660.001136,649.791117,650.021102,5405900,324.685865
1/5/2012,662.131164,663.971168,656.231131,659.011109,6590300,329.176378
1/4/2012,665.031159,670.251161,660.621128,668.281154,5749400,333.80677
1/3/2012,652.94113,668.151152,652.371129,665.411118,7380500,332.373186
12/30/2011,642.021122,646.76112,642.021122,645.901096,3577800,322.62792
12/29/2011,641.491127,643.001101,635.201087,642.401081,3162500,320.879661
12/28/2011,642.751083,645.001127,638.101081,639.701114,4270200,319.531026
12/27/2011,632.051074,644.491104,632.001082,640.251081,3224800,319.805735
12/23/2011,632.001082,634.681078,630.561071,633.141084,2918200,316.254288
12/22/2011,627.951101,631.731092,627.011065,629.701108,3658200,314.536018
12/21/2011,630.011104,631.821089,618.961032,625.821073,5014400,312.597938
12/20/2011,628.001092,631.841061,627.991106,630.371091,4794200,314.870675
12/19/2011,628.011078,628.501068,620.001051,621.831069,4302900,310.604929
12/16/2011,624.321084,629.321087,621.471081,625.961061,8952000,312.667863
12/15/2011,622.521085,624.001041,618.691042,619.54108,4835200,309.461079
12/14/2011,621.851041,624.321084,612.49106,618.07105,7836600,308.726798
12/13/2011,628.761073,636.561087,622.851054,625.631093,8086500,312.503043
12/12/2011,621.88106,626.18106,620.291075,625.391061,4384100,312.383147
12/9/2011,618.001086,629.131107,617.011059,627.421106,5553100,313.397156
12/8/2011,621.041069,627.451064,615.301058,616.051052,4844200,307.717808
12/7/2011,621.681094,625.661051,618.101069,623.391096,4531500,311.384164
12/6/2011,622.991042,628.621084,620.241083,623.771056,4670300,311.573954
12/5/2011,627.641105,631.9011,622.401069,625.651065,6418800,312.51302
12/2/2011,617.051065,624.001041,616.261065,620.361038,8201900,309.870648
12/1/2011,600.001038,616.00106,599.001026,613.77105,7268300,306.578946
11/30/2011,597.951021,599.511049,592.090994,599.391032,6819300,299.39612
11/29/2011,587.88099,590.36102,581.331007,582.930979,3677200,291.174315
11/28/2011,579.370987,588.821026,576.501012,588.190986,5678900,293.801692
11/25/2011,565.190997,574.271001,561.330934,563.000991,3136400,281.219276
11/23/2011,575.350963,580.250984,570.110989,570.110989,4668900,284.770724
11/22/2011,580.000965,584.97101,575.240995,580.000965,4828600,289.710772
11/21/2011,587.761035,588.500982,572.090982,580.941,6025000,290.18032
11/18/2011,602.001003,604.501066,593.751004,594.881019,6599900,297.143366
11/17/2011,610.051036,612.291033,596.781001,600.871049,7012700,300.135389
11/16/2011,612.08102,618.301035,610.611051,611.471075,5236500,305.430107
11/15/2011,612.801056,618.081036,610.50102,616.561075,5372000,307.972565
11/14/2011,608.001019,618.081036,607.78102,613.001022,6401200,306.194317
11/11/2011,601.301061,612.091067,598.601033,608.35102,7983700,303.871638
11/10/2011,605.93103,605.951063,591.560999,595.081046,5758200,297.24328
11/9/2011,604.261033,609.391039,598.66101,600.95106,7449700,300.175355
11/8/2011,609.001032,614.37107,603.601036,612.341024,6081400,305.864648
11/7/2011,593.320992,608.781033,592.231043,608.331048,6739900,303.861662
11/4/2011,593.501047,599.741034,592.431009,596.141037,5690700,297.772746
11/3/2011,587.000994,597.501037,583.720979,597.501037,5359500,298.452066
11/2/2011,584.900985,587.961001,580.480969,584.820974,4257600,292.118369
11/1/2011,580.101009,585.510991,576.750969,578.651012,6273500,289.03647
10/31/2011,595.091032,599.691042,591.671029,592.641022,5134700,296.024487
10/28/2011,594.521032,602.301013,594.251041,600.141027,5034700,299.770743
10/27/2011,598.421039,602.701006,593.30102,598.670996,7588800,299.036462
10/26/2011,589.550987,590.181026,572.861009,586.310977,5767600,292.862626
10/25/2011,593.100993,595.001035,582.851029,583.161025,5099900,291.289223
10/24/2011,586.721017,599.971019,586.501018,596.421013,6879400,297.912594
10/21/2011,589.510981,592.750991,586.700984,590.491022,6807300,294.950561
10/20/2011,581.901008,588.890989,579.510975,583.670987,6783200,291.54395
10/19/2011,587.341009,592.061036,579.221013,580.700968,5884900,290.060424
10/18/2011,580.191006,592.561011,577.400981,590.510994,7630000,294.960537
10/17/2011,583.720979,591.830989,578.001001,582.41097,8046400,290.91457
10/14/2011,599.471043,599.601046,587.570994,591.681015,17123600,295.544962
10/13/2011,550.030966,559.00094,548.020954,558.990954,11417700,279.216261
10/12/2011,548.130923,555.230935,544.630909,548.500958,6379300,273.976503
10/11/2011,533.460944,546.800942,533.460944,543.180912,5728100,271.319137
10/10/2011,525.180925,537.47092,523.200872,537.17091,4661700,268.317138
10/7/2011,516.830882,520.500904,510.300871,515.120881,5733100,257.303137
10/6/2011,507.50086,515.230911,502.60087,514.710902,6874200,257.098352
10/5/2011,496.350836,507.80087,480.770809,504.700879,9102100,252.098341
10/4/2011,490.030838,503.440861,480.600832,501.900867,8348700,250.699734
10/3/2011,509.850887,512.000887,495.000852,495.520861,8982200,247.512918
9/30/2011,520.21088,524.000919,514.380872,515.04087,5467500,257.263172
9/29/2011,536.040895,537.300912,519.410895,527.500933,5834900,263.48698
9/28/2011,541.500929,544.020903,527.700899,528.8409,4543500,264.156294
9/27/2011,538.200942,547.050961,536.050942,539.340943,6044300,269.401071
9/26/2011,527.250915,532.930887,513.250888,531.89093,5288000,265.679785
9/23/2011,516.560892,526.420909,514.500888,525.510893,5575300,262.492954
9/22/2011,526.250902,528.780923,514.000851,520.660865,8833500,260.070362
9/21/2011,547.690925,555.00095,538.86094,539.200955,5047400,269.331146
9/20/2011,549.400927,558.520936,542.67095,546.630935,5578900,273.042425
9/19/2011,540.350942,549.900964,535.380897,546.67094,4955200,273.062408
9/16/2011,544.800917,546.840948,543.140906,546.680926,7095000,273.067396
9/15/2011,535.500914,544.98091,534.560939,542.56092,5943700,271.00945
9/14/2011,532.590933,536.950911,525.820889,532.070924,5408900,265.769692
9/13/2011,532.000899,533.880909,523.400899,529.520931,4726000,264.49597
9/12/2011,517.960897,531.990913,517.500866,530.12089,5360700,264.795649
9/9/2011,531.40094,534.650936,521.190921,524.850896,6562000,262.163285
9/8/2011,533.800898,539.100911,531.900916,534.960932,4778700,267.213253
9/7/2011,530.450919,535.940912,527.400889,534.030944,5532200,266.748723
9/6/2011,510.800878,522.760873,510.500868,522.180887,5451900,260.829614
9/2/2011,524.470875,527.920898,520.73089,524.84091,4820300,262.158297
9/1/2011,540.750935,543.830923,531.220885,532.500936,4849000,265.984484
8/31/2011,544.740939,546.300967,536.000889,540.960948,5406700,270.210264
8/30/2011,538.190895,542.990932,530.810906,540.700944,6000300,270.080391
8/29/2011,534.560939,539.450912,533.560927,539.080939,4689000,269.271198
8/26/2011,519.990881,530.450919,513.140888,526.860908,7219400,263.167287
8/25/2011,530.380894,537.270893,518.300913,520.040873,6610500,259.760676
8/24/2011,519.330884,530.000935,517.230875,523.290869,7215800,261.38405
8/23/2011,503.50087,521.41092,499.06085,518.820861,8726000,259.151279
8/22/2011,504.000876,507.000884,494.530834,498.170868,9848500,248.836597
8/19/2011,499.340858,514.870862,490.860843,490.920851,10860500,245.21521
8/18/2011,523.470924,524.890901,500.490845,504.880873,12628400,252.188248
8/17/2011,540.030899,543.690935,530.770901,533.150886,8188700,266.309134
8/16/2011,552.430924,552.440971,530.300883,539.000928,13930700,269.231233
8/15/2011,553.430936,564.99097,546.050948,557.230961,14343200,278.337143
8/12/2011,569.500983,570.500996,560.400946,563.770958,6332200,281.603875
8/11/2011,553.820943,568.50097,548.410961,562.130981,9697300,280.784706
8/10/2011,561.380987,564.120959,547.730931,549.01092,10779400,274.231229
8/9/2011,561.000966,574.610955,541.01094,573.410976,12987800,286.419069
8/8/2011,562.980958,569.000946,544.350932,546.020929,15049300,272.737727
8/5/2011,582.540972,590.001032,562.000979,579.041019,11902500,289.231278
8/4/2011,594.500998,598.851051,577.471005,577.520997,9866000,288.472026
8/3/2011,594.271013,603.001016,583.630982,601.171059,7680000,300.285244
8/2/2011,606.001054,609.671015,591.570985,592.40099,6425100,295.90459
8/1/2011,611.221057,615.501085,599.181019,606.771021,7961800,303.082428
7/29/2011,604.231014,614.961042,603.691033,603.691033,8305700,301.543972
7/28/2011,605.191021,615.981027,603.001016,610.941019,6240000,305.165344
7/27/2011,617.181067,620.951072,604.751023,607.221066,7898200,303.307226
7/26/2011,618.051078,627.501055,617.221072,622.521085,4703200,310.949593
7/25/2011,613.361071,625.411094,613.001022,618.981066,6286600,309.181351
7/22/2011,605.391048,619.501075,604.271019,618.231071,7082700,308.806729
7/21/2011,594.031042,608.061058,594.011009,606.99102,6964900,303.192318
7/20/2011,602.181058,602.831008,595.351037,595.351037,4472200,297.37814
7/19/2011,596.141037,604.681059,595.531031,602.551031,5957200,300.974541
7/18/2011,592.490987,602.051056,592.000997,594.940997,8970000,297.173325
7/15/2011,597.501037,600.251057,588.161028,597.621053,27567000,298.512015
7/14/2011,539.120944,542.000905,526.730905,528.940883,13348700,264.206235
7/13/2011,537.000902,544.000931,536.480893,538.26092,5601200,268.861598
7/12/2011,528.160931,539.420954,526.000883,534.010911,5703600,266.738717
7/11/2011,528.180903,535.980917,525.500907,527.280934,5699800,263.37709
7/8/2011,532.950921,537.650914,527.270887,531.990913,9576100,265.729727
7/7/2011,541.000954,550.680916,535.880934,546.600915,7900400,273.02743
7/6/2011,533.500888,538.510938,533.040917,535.360925,5411300,267.41305
7/5/2011,525.30088,535.400931,525.30088,532.440897,7727100,265.954494
7/1/2011,506.740879,521.180874,506.380861,521.0309,7300500,260.255195
6/30/2011,501.990864,506.670855,501.500874,506.380861,4874900,252.937493
6/29/2011,496.540846,500.250843,492.380834,497.570848,4703400,248.536887
6/28/2011,484.020836,496.210847,484.020836,493.650838,5450500,246.57884
6/27/2011,474.000827,488.400847,473.600804,482.800824,6915100,241.159253
6/24/2011,480.680813,480.750837,473.020817,474.880824,7639700,237.203209
6/23/2011,482.13084,482.860832,473.730806,480.220812,9639300,239.870535
6/22/2011,491.450846,492.350846,486.73082,487.010827,4832200,243.262151
6/21/2011,487.190821,493.940862,484.730825,493.000857,5551400,246.254174
6/20/2011,485.000846,486.230844,479.230815,484.58082,6079800,242.048362
6/17/2011,506.180865,506.690857,484.800819,485.020818,10530000,242.268141
6/16/2011,502.810853,506.570872,496.670849,500.370859,5534600,249.935494
6/15/2011,505.030878,508.350868,500.610861,502.950872,4162000,251.224212
6/14/2011,508.150871,514.080862,506.990867,508.37087,4700400,253.931504
6/13/2011,510.000861,510.200888,502.170858,504.730868,4872700,252.11332
6/10/2011,514.080862,516.690894,509.290872,509.510871,4898000,254.500935
6/9/2011,520.000867,520.000867,515.64089,516.730899,3390700,258.107342
6/8/2011,516.530872,521.240913,515.780878,519.170862,3319100,259.326105
6/7/2011,522.890876,524.630897,518.990868,519.030874,3829400,259.256181
6/6/2011,523.540887,526.820902,519.250873,521.060919,3898600,260.270189
6/3/2011,522.000893,527.600916,521.500917,523.080917,3510000,261.279179
6/2/2011,527.570897,530.300883,522.480897,528.060886,4425500,263.766677
6/1/2011,528.040914,533.200939,525.310928,525.60089,5933900,262.537907
5/31/2011,525.00087,529.050913,523.500882,529.020894,5394600,264.246201
5/27/2011,518.480907,521.79088,516.300887,520.900897,3504500,260.190258
5/26/2011,517.700893,522.120909,515.000864,518.130905,4252800,258.806646
5/25/2011,517.330858,522.770921,517.250909,519.670899,2612900,259.575874
5/24/2011,520.370902,523.960913,518.150877,518.260907,3814100,258.871582
5/23/2011,516.600897,520.000867,513.400893,518.39091,4617100,258.936518
5/20/2011,531.800933,531.990913,523.130908,524.030877,4652300,261.753685
5/19/2011,532.730921,536.540932,529.720897,531.250905,4955800,265.360092
5/18/2011,529.540903,530.330903,525.700873,529.810894,3921000,264.640806
5/17/2011,515.430877,531.220885,515.030884,530.460905,6631900,264.965487
5/16/2011,526.310879,527.270887,516.40087,518.420868,5938500,258.951482
5/13/2011,534.610931,535.92094,529.050913,529.550889,4233100,264.510934
5/12/2011,535.240909,536.940925,530.910889,535.050929,2907300,267.258206
5/11/2011,540.140929,543.550947,533.690929,535.450922,4695000,267.458003
5/10/2011,540.000941,544.430943,537.540945,542.660903,4101000,271.059392
5/9/2011,535.000938,538.490905,531.10093,537.680933,3911900,268.571895
5/6/2011,538.150951,541.460924,535.180931,535.300948,4127600,267.383091
5/5/2011,533.860937,539.420954,531.500923,534.270915,4010400,266.868589
5/4/2011,535.170945,539.000928,533.020884,535.790937,4249800,267.627841
5/3/2011,537.130904,542.010953,529.6309,533.890895,4178500,266.678769
5/2/2011,545.700947,545.730966,537.120918,538.56093,4283300,269.011453
4/29/2011,540.000941,544.100914,538.510938,544.100914,8488600,271.778678
4/28/2011,538.060893,539.250946,534.080936,537.970896,4014800,268.716731
4/27/2011,538.000915,538.110945,534.350926,537.760944,4613900,268.61186
4/26/2011,526.520892,537.4409,525.210883,532.820918,7026100,266.144315
4/25/2011,525.250889,527.000896,522.010879,525.050923,3273700,262.263198
4/21/2011,527.490886,528.280886,522.3909,525.100915,4958600,262.288169
4/20/2011,525.9009,526.820902,521.390887,525.730893,6142900,262.602843
4/19/2011,529.950882,530.880931,520.900897,521.530875,5388200,260.504933
4/18/2011,526.420909,527.660894,519.000916,526.840874,10117300,263.15728
4/15/2011,545.290906,545.750938,530.060912,530.700938,28192500,265.085383
4/14/2011,575.191003,579.450998,572.100968,578.510962,10953400,288.966515
4/13/2011,575.510985,577.601008,571.750966,576.281013,4154200,287.852654
4/12/2011,575.000962,576.910991,568.050986,570.610965,4186700,285.020462
4/11/2011,576.201002,578.100984,573.000998,577.370961,3730300,288.397084
4/8/2011,584.890999,584.890999,578.060978,578.160961,3817800,288.791689
4/7/2011,575.730984,580.64099,574.19099,580.000965,5081900,289.710772
4/6/2011,572.180978,575.160984,568.000995,574.181004,5356500,286.803698
4/5/2011,581.080989,581.490968,565.680987,569.091004,12140200,284.261241
4/4/2011,593.00101,594.741031,583.100987,587.681025,4124300,293.546965
4/1/2011,588.760987,595.191015,588.760987,591.801031,5245900,295.604911
3/31/2011,583.001004,588.161028,581.740986,586.761023,4073900,293.087424
3/30/2011,584.380976,585.501005,580.581013,581.840969,2855200,290.629855
3/29/2011,576.000975,581.891022,573.010984,581.731,3221600,290.574925
3/28/2011,582.071016,584.990982,574.710999,575.361011,4453300,287.393112
3/25/2011,586.880978,586.910997,579.240985,579.741022,5738200,289.58093
3/24/2011,585.43098,588.391014,578.800986,586.891025,4213000,293.15236
3/23/2011,575.191003,582.450975,572.000985,582.161012,3645900,290.789717
3/22/2011,577.270978,579.230999,572.511008,577.32097,3787800,288.372113
3/21/2011,570.220958,579.800999,569.020979,576.501012,6064400,287.962543
3/18/2011,564.640968,567.990947,559.740948,561.060943,6621800,280.250221
3/17/2011,564.480947,569.000946,560.540934,561.360953,5820200,280.400077
3/16/2011,568.010981,569.791007,551.280936,557.100958,7625300,278.272207
3/15/2011,557.500951,571.000972,555.500926,569.560961,8041200,284.495984
3/14/2011,572.80097,578.290963,568.020967,569.990973,5653200,284.710776
3/11/2011,578.221,580.000965,573.330966,576.710964,6086600,288.067414
3/10/2011,585.441028,586.621034,579.450998,580.300975,6279500,289.860627
3/9/2011,591.000984,594.511046,585.751024,591.771012,4318100,295.589916
3/8/2011,592.931046,597.981041,590.200998,592.310993,4586800,295.859637
3/7/2011,600.551006,603.691033,587.000994,591.661043,6951300,295.534986
3/4/2011,608.331048,608.98106,600.201004,600.621031,6044500,300.010505
3/3/2011,606.381014,611.491047,605.001042,609.561046,3905000,304.476047
3/2/2011,599.801011,606.001054,595.191015,600.791038,4068500,300.095424
3/1/2011,617.781087,619.221037,599.301036,600.761019,6671200,300.080429
2/28/2011,610.001045,616.49105,608.011066,613.401076,4580000,306.394144
2/25/2011,611.861021,614.721071,609.501069,610.04105,3879200,304.715809
2/24/2011,611.391064,613.09108,601.351053,608.821038,5443700,304.106413
2/23/2011,610.331074,614.701038,604.001029,611.321039,5800700,305.355165
2/22/2011,620.03107,624.93109,607.771034,610.211058,7307000,304.800728
2/18/2011,626.001067,631.181063,624.181096,630.081068,6459800,314.725808
2/17/2011,621.251082,627.251098,620.281089,625.261058,2968600,312.318211
2/16/2011,625.631093,626.501104,622.101059,624.22104,3380500,311.798721
2/15/2011,627.321061,630.091054,623.101072,624.151076,4199500,311.763774
2/14/2011,623.341043,629.641069,620.041056,628.151067,4271800,313.761772
2/11/2011,613.791083,625.001054,613.001022,624.501078,5199100,311.9386
2/10/2011,613.901052,617.501049,611.561072,616.441059,4686200,307.912617
2/9/2011,616.871071,619.451083,612.341024,616.501036,3698700,307.942576
2/8/2011,614.931084,619.631077,614.511058,618.381046,3402400,308.881641
2/7/2011,610.161066,618.391032,609.211045,614.291059,3612500,306.838691
2/4/2011,610.151019,611.441056,606.61106,610.981024,3113200,305.185327
2/3/2011,609.481035,611.451042,606.131057,610.151019,3001300,304.770739
2/2/2011,611.001057,614.34105,607.531062,612.00107,3534500,305.69484
2/1/2011,604.491018,613.351023,603.111046,611.041063,5511000,305.215316
1/31/2011,603.601036,604.471046,595.551003,600.361026,5630800,299.880632
1/28/2011,619.071063,620.361038,599.761006,600.991004,8493800,300.195307
1/27/2011,617.891056,619.701041,613.25104,616.79106,4053400,308.087443
1/26/2011,620.33108,622.491066,615.281085,616.501036,4091400,307.942576
1/25/2011,608.201046,620.691067,606.521064,619.911054,7320800,309.645881
1/24/2011,607.571068,612.49106,601.231037,611.081068,9232700,305.235299
1/21/2011,639.581098,641.731098,611.361045,611.831063,17875500,305.609921
1/20/2011,632.211096,634.081058,623.291052,626.771094,11012600,313.072475
1/19/2011,642.121105,642.961096,629.661103,631.751064,6837700,315.559972
1/18/2011,626.061044,641.991102,625.271044,639.631089,7261000,319.496049
1/14/2011,617.401066,624.271093,617.081084,624.181096,4748900,311.778769
1/13/2011,616.971054,619.671083,614.161056,616.691077,2677900,308.037501
1/12/2011,619.351039,619.351039,614.771062,616.871071,3277500,308.127408
1/11/2011,617.711062,618.801072,614.501072,616.011046,2889300,307.697825
1/10/2011,614.801082,615.391054,608.561033,614.211048,3170100,306.798725
1/7/2011,615.911064,618.251043,610.131047,616.441059,4218100,307.912617
1/6/2011,610.681075,618.431037,610.051036,613.501059,4131000,306.444085
1/5/2011,600.071002,610.331074,600.05103,609.071056,5083500,304.231297
1/4/2011,605.621034,606.181048,600.121055,602.121019,3662600,300.75975
1/3/2011,596.481052,605.591014,596.481052,604.35103,4748100,301.873641
12/31/2010,596.740995,598.421039,592.031016,593.971003,3090000,296.688813
12/30/2010,598.001013,601.331019,597.391007,598.861037,1986300,299.131387
12/29/2010,602.001003,602.411043,598.921015,601.001051,2046000,300.200325
12/28/2010,602.051056,603.871026,598.010999,598.921015,2137500,299.161346
12/27/2010,602.741011,603.781029,599.501001,602.381024,2425200,300.889622
12/23/2010,605.341057,606.001054,602.031022,604.231014,2229900,301.813693
12/22/2010,604.001029,607.001067,603.281054,605.491031,2424000,302.443073
12/21/2010,598.571013,604.721065,597.611006,603.071041,3773000,301.234286
12/20/2010,594.651034,597.880997,588.661004,595.061013,3961300,297.233273
12/17/2010,591.000984,592.561011,587.670977,590.801018,6197200,295.105404
12/16/2010,592.851035,593.771037,588.071031,591.711034,3205600,295.559957
12/15/2010,594.200988,596.451033,589.150994,590.301042,4351600,294.855666
12/14/2010,597.090997,598.291037,592.481001,594.911039,3298800,297.158361
12/13/2010,597.121016,603.001016,594.091019,594.621015,4814800,297.013494
12/10/2010,593.140998,593.991037,590.290995,592.21101,3422100,295.809695
12/9/2010,593.881006,595.581022,589.00102,591.501021,3751700,295.455055
12/8/2010,591.971039,592.521006,583.69102,590.541014,3526900,294.975531
12/7/2010,591.271036,593.00101,586.000981,587.140982,6107100,293.277214
12/6/2010,580.570966,582.000991,576.610981,578.360988,4203200,288.891602
12/3/2010,569.450992,576.480979,568.000995,573.000998,5282000,286.214284
12/2/2010,568.660992,573.330966,565.350957,571.820991,5114800,285.624871
12/1/2010,563.000991,571.570972,562.400972,564.350945,7536300,281.893579
11/30/2010,574.320992,574.320992,553.31092,555.710939,14288100,277.577891
11/29/2010,589.171027,589.801005,579.950974,582.111021,5740800,290.764746
11/26/2010,590.461003,592.981038,587.000994,590.001032,2632000,294.70581
11/24/2010,587.31099,596.601007,587.050985,594.971016,4810600,297.18832
11/23/2010,587.01098,589.011006,578.200966,583.01099,4341300,291.214281
11/22/2010,587.471012,593.441008,582.750985,591.220983,4389500,295.315176
11/19/2010,597.001,597.891044,590.340987,590.831038,4612100,295.120398
11/18/2010,589.00102,599.981005,588.561021,596.561002,5199300,297.982518
11/17/2010,585.001029,589.500995,581.371013,583.550971,4903200,291.484001
11/16/2010,592.761038,597.891044,583.450988,583.720979,6639500,291.56892
11/15/2010,603.081027,604.001029,594.051014,595.470992,6983800,297.438058
11/12/2010,613.991049,616.901029,601.211003,603.29104,6811300,301.344176
11/11/2010,619.701041,619.851076,614.211048,617.191053,4540100,308.287239
11/10/2010,622.081087,623.001089,617.511035,622.881073,5012600,311.129407
11/9/2010,630.001057,630.851095,620.511074,624.82106,4491000,312.098432
11/8/2010,624.021074,629.491095,623.131091,626.771094,4218300,313.072475
11/5/2010,623.181083,625.491043,621.111094,625.081064,3544600,312.228304
11/4/2010,624.641066,629.921107,622.101059,624.271093,7168300,311.823723
11/3/2010,617.501049,621.831069,613.501059,620.181044,6786200,309.780741
11/2/2010,618.67107,620.001051,614.581083,615.601068,4010000,307.493041
11/1/2010,615.73107,620.661048,611.211071,615.001048,6197200,307.19333
10/29/2010,617.071037,619.001038,612.991036,613.701025,4573600,306.543968
10/28/2010,620.051042,621.001063,613.301032,618.581073,4384900,308.981555
10/27/2010,615.771075,620.001051,612.331038,616.471078,4500500,307.927611
10/26/2010,613.101066,621.231049,611.031077,618.601045,5044600,308.991531
10/25/2010,615.591082,624.741049,614.971028,616.501036,6340400,307.942576
10/22/2010,611.921059,614.821054,610.051036,612.531065,4529100,305.959573
10/21/2010,611.511019,616.00106,606.001054,611.991023,5862800,305.689822
10/20/2010,608.141068,617.381033,607.501043,607.981047,7076500,303.686837
10/19/2010,608.851057,614.821054,602.861027,607.831072,9210100,303.611924
10/18/2010,600.551006,619.691055,600.551006,617.711062,14249500,308.546984
10/15/2010,599.271016,601.641015,591.601004,601.451036,29760600,300.425093
10/14/2010,544.180925,545.250962,537.110932,540.930929,13317800,270.195269
10/13/2010,547.000908,547.490959,542.330935,543.300928,6134000,271.379085
10/12/2010,540.120896,545.990909,537.790902,541.390899,7535300,270.425025
10/11/2010,538.480919,544.600951,537.17091,538.840906,5272200,269.151302
10/8/2010,532.770927,537.600922,527.620888,536.350891,5739800,267.907538
10/7/2010,536.210902,537.200929,529.14091,530.010921,4809400,264.74072
10/6/2010,539.260932,539.950949,529.940896,534.350926,5545200,266.908555
10/5/2010,528.38093,540.000941,526.550912,538.2309,7040400,268.846604
10/4/2010,524.950879,528.250927,518.85088,522.350894,3895400,260.914533
10/1/2010,530.000935,530.620927,523.000906,525.620924,4466600,262.547914
9/30/2010,529.160882,531.870897,518.920905,525.790931,6512400,262.632833
9/29/2010,527.850935,532.940935,524.710908,527.690913,4360600,263.581875
9/28/2010,533.480916,533.590885,518.450887,527.170904,7336700,263.32213
9/27/2010,528.850886,536.850928,528.850886,530.410914,6238000,264.940516
9/24/2010,521.740888,527.830901,518.260907,527.29092,6738900,263.382078
9/23/2010,514.610857,519.690871,511.300884,513.480873,4652100,256.483953
9/22/2010,512.860881,517.780904,511.680874,516.000877,5093100,257.742696
9/21/2010,509.680879,519.980895,508.910882,513.46087,8966000,256.473961
9/20/2010,492.500851,510.410871,492.060852,508.280873,8840000,253.88655
9/17/2010,483.750815,491.200828,481.180819,490.150854,11325400,244.830596
9/16/2010,479.950821,482.450822,479.410809,481.060833,3953700,240.290127
9/15/2010,479.950821,481.890839,478.500824,480.640838,4823600,240.080339
9/14/2010,482.010824,484.750828,480.080823,480.430825,4449500,239.975437
9/13/2010,480.900812,484.350835,479.530825,482.270829,4499700,240.89452
9/10/2010,479.020833,479.79083,475.08082,476.140811,3963300,237.832573
9/9/2010,477.83081,480.400836,470.580793,476.180816,4879300,237.852555
9/8/2010,465.190783,472.500808,464.510783,470.580793,4821600,235.055341
9/7/2010,464.500797,467.590802,463.02078,464.400783,3432500,231.968423
9/3/2010,470.520815,471.880816,467.440797,470.300816,5099700,234.915493
9/2/2010,462.840787,464.430803,460.310796,463.180802,3380900,231.359042
9/1/2010,454.980795,464.940795,452.500765,460.330799,6480700,229.935464
8/31/2010,450.110763,454.870795,448.000768,450.020766,3908100,224.785598
8/30/2010,459.150792,459.760798,452.420785,452.690775,2471900,226.119268
8/27/2010,452.560773,459.990784,447.650767,458.83078,4642100,229.186204
8/26/2010,456.060788,457.260797,450.440762,450.980774,3567200,225.265122
8/25/2010,450.000764,457.810795,450.000764,454.620776,5203500,227.083305
8/24/2010,457.700795,458.370779,450.920766,451.390783,5546000,225.469922
8/23/2010,461.500789,468.250799,457.730784,464.070785,5994700,231.803589
8/20/2010,467.970792,471.590822,461.020785,462.020798,7864500,230.779619
8/19/2010,481.010811,482.510831,467.250786,467.970792,7879300,233.751644
8/18/2010,490.440847,490.870829,481.550823,482.150812,5392800,240.834572
8/17/2010,488.530849,494.700842,486.030848,490.520828,3795400,245.015398
