X,Y,Width
283,289,1
293,270,1
332,289,2
286,280,1
336,260,2
318,261,2
326,235,1
284,250,1
334,247,1
317,264,1
318,263,2
297,293,1
315,252,1
290,243,1
316,248,2
294,289,2
301,250,2
321,240,2
311,248,1
289,259,2
295,285,2
305,252,2
330,284,1
299,285,2
336,286,2
287,247,2
304,281,2
325,294,1
308,262,1
293,235,1
296,278,1
298,234,1
316,253,1
287,273,2
292,239,2
304,273,1
328,258,1
334,242,1
331,267,2
337,253,1
323,252,2
319,256,1
325,269,1
293,243,1
321,268,1
338,292,2
317,262,1
309,274,1
303,287,2
283,256,1
285,255,2
336,250,2
326,255,1
326,273,1
307,254,2
283,250,1
312,266,2
311,282,2
327,273,1
307,241,2
323,272,2
327,234,2
310,261,1
297,244,1
337,288,2
297,241,2
337,285,2
300,246,2
286,280,1
287,262,1
344,271,1
313,280,2
344,250,1
324,260,1
314,288,2
299,265,1
344,271,1
291,243,2
312,254,1
339,242,1
293,293,1
316,246,1
309,257,2
295,284,1
295,251,2
306,240,1
311,241,1
344,247,1
297,248,2
302,279,1
314,257,2
343,279,1
342,242,2
314,271,1
343,279,1
311,246,1
329,274,1
304,276,2
294,265,1
332,279,1
299,235,2
321,284,1
293,293,2
331,283,1
328,271,2
310,277,1
301,245,2
316,271,2
306,250,2
290,282,1
297,237,1
327,252,2
314,244,1
315,236,1
315,240,2
291,256,2
299,242,2
333,250,1
319,280,2
301,245,2
310,255,1
335,239,1
312,256,2
299,267,2
322,231,2
335,256,1
326,249,2
288,284,1
300,268,1
337,286,2
298,255,1
322,254,2
343,244,1
333,270,1
326,271,2
301,275,2
303,248,1
340,274,2
309,275,2
346,234,1
297,279,2
331,274,1
319,238,1
304,252,2
330,285,1
299,231,2
288,258,2
287,273,1
318,236,2
325,262,1
333,255,2
341,242,1
331,236,1
313,270,2
330,235,1
314,267,2
304,257,2
317,266,1
308,264,2
308,235,2
326,263,1
328,254,2
300,237,2
343,282,1
300,257,2
298,281,2
345,275,1
310,249,1
301,286,1
329,244,2
316,264,1
301,287,2
320,265,1
321,247,2
318,234,2
317,285,1
302,275,2
293,248,2
332,246,1
313,249,1
322,237,2
292,269,1
305,231,2
322,252,1
308,250,1
294,234,2
332,258,1
347,274,1
318,269,2
322,254,1
324,252,2
315,288,2
320,274,2
331,250,2
336,244,2
333,233,2
323,245,2
295,236,1
290,283,1
327,249,2
345,281,2
339,242,1
291,281,2
327,238,1
341,257,2
310,229,2
335,276,2
293,234,2
307,243,2
293,268,2
321,268,2
288,249,2
338,241,1
300,260,1
340,288,1
345,284,1
321,268,1
295,256,2
329,238,2
315,234,1
329,241,2
315,282,2
294,254,1
329,270,2
293,285,1
307,236,2
292,252,2
300,231,1
317,236,2
296,278,1
307,284,2
289,243,2
348,234,1
291,231,1
289,280,1
299,237,2
311,233,1
323,283,1
295,230,2
314,282,2
293,241,1
299,282,1
308,253,2
307,276,2
292,256,2
308,231,1
334,255,2
298,273,1
339,276,2
314,287,2
327,244,2
314,248,2
302,275,2
295,257,2
326,264,1
322,267,1
296,240,2
308,255,2
304,250,1
314,270,1
326,279,1
321,234,1
309,258,2
342,283,2
297,242,2
299,283,1
307,251,1
315,237,1
308,244,2
325,237,1
294,273,1
347,255,1
334,248,1
324,254,2
334,273,2
314,252,2
349,250,1
316,254,1
333,242,2
340,266,2
325,275,1
312,258,2
290,247,1
327,282,1
328,236,1
341,284,2
343,275,2
346,242,1
318,282,1
299,246,2
303,240,1
328,233,1
334,232,2
334,284,1
333,268,2
293,229,1
345,227,1
321,229,2
293,282,2
302,260,1
332,274,2
337,233,1
332,258,1
345,260,2
310,278,1
318,244,2
296,271,1
343,230,2
346,269,1
310,261,1
330,257,2
333,242,1
345,270,2
346,261,2
334,232,1
331,232,2
313,253,1
290,228,2
302,283,2
312,269,1
294,235,1
305,233,2
305,232,1
329,265,1
317,279,1
292,245,1
296,283,2
307,253,1
323,229,1
297,228,1
336,258,2
289,229,2
294,253,1
305,252,2
313,235,2
300,279,1
297,231,1
297,267,1
305,269,1
349,270,2
302,248,1
307,277,1
311,245,2
289,278,1
332,232,2
338,281,1
300,278,2
302,285,2
319,247,1
326,263,1
309,284,2
304,271,2
335,268,1
289,232,1
330,249,2
320,236,2
340,260,1
325,257,1
292,251,2
325,277,2
340,274,2
322,278,1
347,257,1
311,248,2
335,251,1
316,282,2
333,258,1
320,234,1
315,249,1
319,272,2
330,241,1
343,254,2
313,229,2
344,243,1
308,246,2
317,229,1
307,269,1
340,264,1
332,234,2
296,284,1
290,232,1
311,279,1
300,261,1
296,274,1
289,249,2
290,228,1
345,261,2
322,276,1
298,279,1
347,240,2
346,278,1
326,225,2
347,248,1
310,236,2
329,223,1
289,224,2
301,238,2
323,245,1
290,276,2
332,272,2
308,240,2
292,223,2
349,259,2
300,243,1
332,235,1
307,225,2
295,242,1
329,268,1
309,251,1
319,253,1
303,255,2
345,274,2
308,225,1
349,246,1
327,266,2
300,234,2
347,277,2
324,228,1
316,257,2
346,227,1
337,223,1
295,248,2
346,274,1
326,271,1
289,228,1
323,280,2
306,271,1
290,256,1
289,281,2
289,277,2
343,250,1
290,274,1
327,271,2
343,236,1
314,270,1
330,251,2
290,230,1
298,256,2
318,276,2
348,249,2
338,278,1
317,231,2
300,235,1
331,252,2
291,272,2
328,280,2
309,249,2
298,230,2
341,262,2
345,239,1
349,278,1
319,246,1
343,243,1
298,279,2
317,252,1
325,254,2
291,230,1
330,252,1
339,262,2
335,250,2
332,225,1
317,251,1
318,268,2
292,231,2
292,252,1
324,258,2
336,264,2
289,262,2
345,278,2
303,222,1
292,261,1
337,244,2
297,220,1
299,275,2
332,242,1
312,225,2
316,279,2
335,251,2
337,277,2
312,262,1
305,275,1
343,230,1
345,277,1
316,246,2
294,269,2
305,253,1
346,237,2
318,275,2
295,227,1
315,264,1
309,243,1
333,236,1
313,248,1
335,252,2
297,248,1
322,266,1
304,240,2
345,252,1
322,242,1
330,265,2
308,268,1
336,224,2
292,220,1
329,277,1
299,225,1
303,223,1
332,256,1
339,247,2
332,248,2
313,230,1
346,220,2
288,223,2
314,256,2
295,277,1
341,234,1
303,239,2
301,265,2
335,269,2
301,251,1
326,240,2
294,224,1
304,268,1
309,224,1
313,228,1
297,267,1
318,277,1
343,271,2
292,248,2
340,221,2
330,243,2
329,250,2
331,257,2
346,258,2
336,278,2
345,274,2
310,219,2
318,271,1
334,249,1
347,226,1
304,241,1
346,222,1
344,246,1
336,234,2
328,224,1
326,219,2
345,219,2
327,237,2
333,274,1
303,268,1
333,220,1
290,258,1
329,249,1
328,261,1
326,251,1
319,243,2
312,225,1
337,224,2
342,273,2
318,278,2
328,276,1
341,227,2
301,233,1
324,267,1
287,249,1
340,233,2
326,277,2
340,255,1
342,278,2
345,261,2
305,272,2
289,246,1
347,266,2
310,274,2
326,240,2
325,249,1
327,272,2
323,261,1
306,260,2
307,273,2
338,269,2
320,246,2
306,232,2
317,263,2
336,222,1
305,265,1
342,241,2
311,230,2
304,251,2
288,237,1
303,260,1
328,236,2
327,275,2
297,262,2
336,271,1
338,229,1
298,219,1
293,255,1
287,268,1
293,276,2
334,262,2
315,218,1
296,222,2
341,222,2
311,249,2
340,275,1
298,263,1
314,226,2
293,246,1
303,253,1
293,256,2
304,244,2
297,227,2
309,237,2
286,232,2
290,262,1
316,277,2
342,230,1
333,221,1
307,273,1
302,229,1
343,246,1
340,274,2
298,269,2
313,271,2
294,238,1
311,234,1
295,223,1
310,254,2
321,246,1
310,257,1
330,244,2
295,246,2
293,220,1
346,271,2
338,269,2
292,272,1
345,228,2
323,248,2
293,272,2
337,259,2
301,245,2
309,264,1
301,222,2
286,255,2
297,261,1
303,234,2
295,257,2
338,218,2
334,242,1
315,273,2
301,272,2
289,270,1
346,224,2
333,243,2
291,251,1
334,230,2
311,276,1
343,270,1
298,233,1
293,231,1
343,242,2
338,269,2
330,247,1
324,217,2
302,232,1
309,241,2
338,261,2
324,229,2
317,255,2
337,240,1
313,247,2
343,247,1
297,249,2
332,258,1
299,230,2
316,264,1
326,258,2
340,268,2
313,219,2
302,264,1
320,216,2
336,225,2
326,217,2
312,238,1
311,231,1
317,256,1
329,275,2
301,228,1
306,223,1
287,244,2
319,240,2
295,268,2
294,255,2
285,266,1
324,234,1
322,268,2
330,226,1
309,272,1
297,242,1
302,223,2
311,233,2
311,234,2
315,252,1
327,235,1
292,262,2
315,271,2
312,272,1
331,230,1
287,221,1
318,268,1
323,240,1
294,222,1
288,275,2
322,266,1
319,257,2
319,242,2
317,238,1
303,249,1
340,273,1
318,256,1
314,239,1
290,245,1
301,241,2
316,254,2
312,248,2
342,243,2
338,237,2
292,245,2
325,274,1
300,235,1
325,216,1
289,230,2
311,275,2
315,252,1
325,218,2
298,257,1
309,267,1
308,258,1
300,273,1
322,249,1
303,250,2
317,272,2
299,251,1
317,266,2
328,216,1
336,251,2
329,272,2
306,235,2
343,250,2
328,216,1
325,239,1
293,244,2
284,258,2
289,245,2
323,228,1
284,260,1
286,216,2
314,268,1
301,255,1
325,244,2
291,259,1
284,267,1
313,273,2
336,269,1
298,241,1
319,251,2
334,254,2
312,272,2
320,240,1
288,242,2
300,218,2
303,237,2
340,260,1
285,229,1
299,225,1
312,224,1
311,219,2
335,251,1
328,231,1
297,246,2
296,218,2
339,253,2
321,251,1
341,267,2
317,249,2
317,265,1
291,224,1
340,272,1
308,246,1
344,228,2
317,266,1
343,257,2
286,267,2
320,216,1
315,229,2
316,221,1
295,229,2
299,265,2
311,218,2
314,258,1
286,242,1
297,273,2
328,238,2
286,218,2
331,232,2
313,223,2
299,230,1
312,244,1
321,260,1
292,242,1
292,251,2
312,250,1
310,266,2
318,231,1
330,256,2
340,217,1
342,265,1
294,270,1
292,243,1
302,239,1
319,252,2
299,221,2
313,230,2
316,232,2
289,237,2
288,249,2
285,269,2
317,221,1
323,275,1
333,244,1
325,237,1
318,232,2
308,223,1
283,263,2
314,270,2
294,261,1
330,227,2
286,272,2
287,214,1
331,247,1
310,234,2
284,274,1
282,255,2
330,273,1
283,271,1
284,224,1
289,238,2
336,239,2
289,242,2
301,271,1
331,222,1
327,241,1
342,232,1
321,261,1
300,268,1
312,218,2
321,273,1
290,260,1
329,247,1
316,238,1
323,239,2
326,230,1
320,219,1
334,243,2
325,254,1
332,222,2
293,232,1
331,218,2
315,253,2
298,269,1
300,273,2
319,259,1
335,272,1
304,273,2
292,229,2
307,223,1
316,238,2
337,257,2
286,222,1
309,215,1
323,231,1
286,265,2
311,216,2
313,236,1
331,253,1
300,268,2
313,267,1
283,235,2
340,238,2
332,264,2
300,235,1
290,239,2
288,232,2
302,223,2
299,246,2
316,226,2
315,238,1
303,247,1
286,234,2
337,269,2
316,261,1
282,267,2
307,224,2
312,215,1
298,259,2
298,261,1
321,229,2
333,236,2
304,272,2
309,266,2
315,258,1
290,263,2
313,219,1
305,245,2
320,214,2
293,256,2
289,260,1
300,237,2
302,270,2
303,233,2
283,240,1
306,246,1
290,258,2
288,257,2
303,228,2
320,270,2
329,229,1
294,229,2
321,253,2
335,237,1
306,242,1
301,264,1
337,218,2
327,241,1
308,273,2
339,253,1
280,223,1
318,216,1
325,221,1
332,250,2
284,272,1
324,213,2
304,273,1
334,248,1
280,225,2
315,247,1
317,239,1
318,263,1
299,236,2
280,263,2
307,229,2
323,228,1
313,273,1
300,265,2
308,249,1
305,252,2
288,257,2
318,269,2
281,271,1
318,263,1
333,268,1
305,238,1
299,267,2
286,220,2
298,248,2
325,258,2
336,220,2
288,237,2
330,260,2
309,220,2
310,215,2
331,242,1
282,228,1
297,267,1
298,270,1
323,269,2
297,261,1
316,236,1
291,258,2
335,231,2
284,268,1
284,232,1
318,236,2
291,221,2
295,242,1
323,237,2
293,219,2
303,216,2
312,236,2
289,242,2
276,254,1
310,270,2
331,237,2
327,233,1
329,265,2
302,240,2
307,227,1
287,243,2
320,213,1
293,269,2
287,255,2
307,266,1
282,273,1
287,271,1
305,259,1
327,219,1
277,261,1
297,255,1
316,241,2
326,266,1
296,260,1
303,265,1
335,228,1
309,251,1
328,263,2
288,254,2
309,237,2
300,228,2
332,251,2
322,272,1
281,225,1
325,225,1
286,260,1
333,241,1
301,228,2
307,266,2
304,239,2
316,254,2
304,218,1
332,213,1
305,232,1
291,264,2
333,224,2
278,269,2
275,241,2
274,267,2
275,241,2
297,241,1
284,218,2
324,245,1
296,254,1
280,268,2
309,257,1
284,230,2
327,241,2
334,245,2
303,248,2
285,226,2
296,260,1
308,268,2
307,239,2
317,232,1
293,266,1
329,256,2
306,217,2
284,254,1
312,238,2
285,239,2
323,227,2
326,250,2
314,261,2
312,246,1
314,260,2
286,245,1
318,224,1
300,260,1
276,249,2
304,223,2
290,218,2
302,218,1
329,217,1
328,218,2
281,252,1
325,270,2
302,232,2
289,260,2
314,237,2
274,254,2
292,273,2
309,260,2
277,248,2
287,250,2
287,263,1
333,267,2
324,271,1
275,219,1
283,269,2
321,271,1
315,222,1
283,269,2
279,221,2
321,271,1
295,249,2
291,229,2
323,263,1
290,255,2
301,251,1
333,218,2
276,269,1
317,234,2
275,249,2
288,233,2
325,259,1
331,252,2
297,222,1
275,220,1
288,244,2
311,221,1
324,256,1
274,244,1
321,234,2
289,273,1
322,270,1
285,225,1
294,218,2
317,242,2
291,220,1
324,217,1
269,240,2
324,256,2
307,216,2
290,260,1
302,257,2
282,267,1
325,255,2
318,236,1
269,220,2
287,251,1
322,226,1
294,266,2
294,239,1
274,260,1
323,270,1
314,232,2
295,259,2
301,268,1
285,260,2
317,269,2
315,254,1
310,234,1
287,235,2
321,216,1
296,225,1
316,265,2
311,217,1
309,215,2
313,230,2
307,221,1
307,251,2
322,220,1
278,241,1
316,242,1
319,217,2
284,225,1
278,266,2
322,262,2
302,226,1
310,217,1
276,217,2
282,267,2
285,269,2
291,224,1
269,229,2
316,252,1
305,225,2
291,273,2
301,233,2
327,260,2
270,215,2
308,235,2
301,225,2
276,240,2
287,267,1
320,217,2
306,259,1
291,264,2
313,268,1
323,222,1
299,226,1
276,225,2
328,233,2
302,237,2
288,259,1
278,272,2
302,263,1
291,221,1
316,225,2
312,239,2
279,256,1
308,246,1
318,270,2
282,225,2
291,224,2
310,217,2
276,255,2
318,263,1
317,215,1
320,252,2
321,231,2
285,263,1
317,227,1
303,265,1
279,214,1
299,247,2
289,233,1
296,259,1
280,260,2
273,216,2
279,270,1
308,220,2
284,225,1
291,244,2
281,254,2
278,255,2
309,268,2
276,255,1
309,221,1
277,247,2
284,243,1
300,268,2
267,226,2
268,224,2
318,245,2
283,255,2
303,242,1
296,271,2
282,225,1
318,238,2
266,259,2
289,256,2
321,268,2
278,221,1
278,224,2
294,218,1
299,261,2
285,246,2
313,231,2
277,243,1
273,240,1
323,251,2
274,269,1
310,235,1
306,258,2
289,262,2
266,243,2
281,269,2
272,239,2
289,237,2
312,271,2
300,261,2
313,272,1
286,258,1
297,251,1
295,248,1
300,225,1
276,258,2
263,226,2
290,265,2
320,259,1
276,272,1
268,253,1
307,255,1
281,249,2
264,250,1
302,245,1
319,226,2
288,228,1
281,258,2
270,246,2
293,269,1
