X,Y,Width
425,329,2
441,309,2
432,313,2
430,285,1
446,320,1
433,297,2
423,301,2
435,311,2
437,319,1
460,317,1
443,313,2
432,305,2
458,303,2
458,285,1
460,318,2
437,314,1
411,290,2
434,309,2
450,284,2
419,281,2
413,288,2
428,320,2
412,303,1
451,290,2
445,322,1
459,295,1
433,317,1
430,326,2
445,315,2
423,298,2
423,320,2
442,291,1
424,283,2
459,284,2
434,292,2
432,315,2
420,292,2
412,310,1
457,302,2
441,296,2
441,309,1
455,323,2
425,319,2
461,325,1
442,294,2
419,328,1
420,290,1
453,302,2
435,307,1
435,305,1
438,297,2
448,322,2
437,314,1
461,324,2
417,320,1
462,317,2
453,329,1
455,308,1
452,319,1
439,287,1
440,317,1
449,314,2
422,289,1
461,281,1
426,289,2
444,309,2
438,303,1
443,308,2
451,299,1
426,317,2
460,315,1
442,317,1
428,287,2
428,327,2
415,289,1
458,331,2
462,311,2
460,319,1
444,303,2
446,316,1
418,326,1
456,298,1
422,332,2
427,302,1
454,292,1
432,285,2
430,284,1
438,294,2
447,303,1
462,296,1
446,291,1
423,313,2
461,332,2
449,296,1
452,320,1
454,298,2
445,300,1
438,308,2
422,302,2
465,313,2
464,290,1
461,317,1
424,288,2
456,335,2
451,297,1
423,289,2
419,316,1
461,318,2
440,291,1
424,306,2
449,290,2
443,327,2
419,315,2
454,286,1
447,331,2
421,301,2
435,329,1
434,327,2
451,321,2
443,303,1
431,329,1
450,307,1
417,320,1
418,332,2
467,321,1
461,300,1
429,298,2
434,287,1
457,322,1
461,291,2
424,330,1
455,325,2
441,307,2
437,310,1
445,306,1
431,320,1
446,319,1
462,302,1
456,336,1
452,334,1
428,306,1
425,296,2
457,303,2
424,319,1
440,326,1
429,295,2
440,293,2
424,286,1
455,307,2
452,325,1
449,313,2
453,291,1
438,306,2
426,311,1
463,324,1
455,290,1
449,309,1
440,314,1
431,328,1
462,313,2
441,315,1
446,312,1
444,298,2
423,320,2
430,321,1
427,296,2
470,334,2
442,310,1
456,303,1
439,300,1
467,300,1
458,306,1
439,299,1
459,318,2
464,294,2
464,333,1
445,307,2
447,291,1
448,299,2
434,292,1
435,302,1
453,288,2
423,325,1
445,312,2
443,294,2
446,296,1
433,291,1
460,290,2
459,329,2
436,336,1
464,319,1
464,307,2
464,293,2
458,315,1
427,301,1
439,323,2
465,332,1
450,338,1
437,311,1
441,316,1
442,297,2
421,329,2
431,328,1
464,300,1
469,319,2
433,333,2
425,306,2
438,324,2
471,321,1
435,313,2
431,328,2
447,329,1
435,316,2
427,297,2
461,336,2
436,310,2
426,302,1
427,304,1
431,305,1
435,331,2
427,290,2
455,317,2
446,304,1
445,321,2
450,311,2
452,291,2
446,319,1
426,310,2
458,292,1
446,322,2
440,333,1
433,323,2
438,305,1
440,327,2
456,325,2
430,331,1
454,294,2
437,308,1
422,306,2
466,339,1
462,333,2
451,290,1
422,337,1
464,293,1
468,315,1
436,295,2
471,292,2
429,320,1
460,321,1
456,290,2
442,328,2
437,327,2
428,311,2
471,338,2
441,316,2
463,328,2
430,303,2
447,292,1
466,312,1
473,311,2
473,300,2
435,300,1
471,329,2
440,294,2
437,332,2
445,318,1
450,291,1
470,329,1
434,307,1
439,331,1
441,311,1
471,296,2
473,296,2
432,321,1
462,294,1
432,328,2
468,295,2
465,311,1
466,335,1
440,304,1
434,318,1
440,323,1
449,302,2
473,307,1
466,298,1
458,302,2
436,334,2
438,294,1
435,300,1
439,331,2
451,333,2
446,336,2
429,329,2
453,304,1
434,335,1
464,330,1
468,333,1
427,303,2
438,301,2
439,317,2
428,291,2
425,295,1
443,330,2
451,338,1
447,310,1
470,308,2
441,327,2
464,297,1
454,324,1
462,304,2
475,292,2
432,295,2
426,321,2
471,310,1
455,318,1
430,325,1
432,316,2
463,307,1
470,305,2
475,306,2
442,317,1
430,320,2
458,306,1
456,312,2
444,311,1
468,305,1
471,325,1
467,310,2
463,338,2
432,302,1
453,327,2
428,321,1
469,312,2
472,307,2
450,328,1
442,312,1
442,310,2
452,333,2
472,334,1
459,301,1
435,303,1
456,294,2
465,298,2
429,334,1
437,298,1
471,295,1
451,320,2
425,325,1
467,314,2
462,321,2
443,315,2
425,339,1
471,326,2
432,327,2
468,304,1
461,312,2
443,338,2
437,293,1
426,313,1
449,305,2
441,319,1
450,296,1
426,304,1
463,337,2
438,308,2
444,299,1
451,327,2
466,331,1
444,306,1
452,324,2
459,307,1
455,325,2
445,337,2
444,302,1
469,333,2
435,324,2
462,317,1
437,312,1
475,296,1
431,301,1
465,318,1
476,296,2
443,340,1
465,342,1
450,298,2
435,300,1
475,329,1
454,327,1
471,302,1
444,299,1
460,320,2
428,338,1
437,342,2
469,316,1
445,326,1
475,323,2
457,295,2
462,310,1
444,304,1
462,339,1
461,298,2
434,344,2
434,309,2
461,299,2
455,337,2
428,339,1
476,305,2
431,335,2
448,295,2
464,337,2
452,340,1
470,298,1
455,325,2
434,311,1
446,328,1
458,329,1
457,342,1
457,343,1
448,343,2
477,314,1
461,300,1
441,343,2
470,328,1
453,317,2
475,330,2
451,320,1
434,321,1
456,318,1
473,325,1
468,336,2
463,340,2
474,319,1
441,322,1
435,302,1
455,331,1
434,322,2
441,319,2
468,297,2
461,328,2
466,343,1
455,321,2
457,313,1
449,307,1
430,324,1
456,311,2
432,323,2
472,318,1
460,342,1
476,322,1
445,331,2
453,301,2
458,319,1
457,318,1
452,304,2
469,334,2
433,312,2
440,324,2
432,300,1
477,321,2
451,316,2
453,340,2
455,298,2
452,301,2
456,325,2
442,308,1
445,334,1
470,325,1
478,308,2
450,333,2
475,322,1
465,339,1
454,330,1
437,321,2
473,316,1
472,322,2
433,335,2
454,339,2
447,311,1
467,317,2
480,327,2
462,334,2
455,318,1
468,297,2
465,309,2
451,328,2
452,318,1
445,309,1
451,322,2
432,296,2
461,300,1
451,301,2
438,323,1
450,314,1
443,330,1
468,347,2
453,340,1
465,323,2
458,335,1
474,335,2
439,325,2
452,341,2
464,332,2
444,297,2
446,323,1
457,317,2
482,338,1
443,302,2
468,307,1
445,309,1
468,331,2
434,314,1
440,300,1
469,324,1
477,339,1
460,297,2
437,346,1
464,310,1
463,336,1
442,327,1
465,339,1
478,326,1
439,335,1
455,301,2
437,302,2
483,347,1
434,333,2
460,324,2
438,302,2
467,348,1
467,340,2
479,328,1
465,324,1
481,322,2
467,345,2
474,345,2
456,310,2
436,334,2
439,328,1
433,314,2
451,330,1
457,341,1
483,319,2
471,307,2
469,336,2
459,313,2
477,304,1
450,332,2
459,340,1
446,299,1
451,345,1
459,316,2
444,314,1
458,304,1
434,344,2
481,300,1
454,322,2
443,308,1
438,322,1
443,332,1
458,335,2
464,323,2
461,331,2
440,327,2
438,323,2
473,303,1
479,348,2
484,327,2
471,310,2
478,329,2
468,349,1
479,314,2
475,308,2
456,333,2
448,332,2
445,311,1
465,350,2
436,337,1
454,326,1
442,344,2
446,330,2
476,334,1
469,305,1
436,321,2
485,343,1
461,349,2
438,312,2
460,300,1
466,301,2
441,331,2
441,325,1
437,336,1
478,332,1
466,306,2
438,310,1
448,320,1
446,304,2
469,300,1
465,335,1
476,344,1
463,301,1
453,304,2
436,325,1
470,306,2
467,325,1
466,319,1
468,319,2
478,310,2
479,302,1
483,325,1
465,308,2
485,303,1
453,342,2
445,347,1
456,306,1
446,316,2
484,326,1
478,311,1
437,329,1
453,312,2
482,345,2
485,320,2
435,333,1
436,329,1
450,338,1
440,325,1
473,314,1
448,332,2
445,328,2
480,307,1
436,340,2
465,326,2
444,335,1
478,346,2
479,351,1
472,327,2
478,348,1
467,328,2
483,311,2
475,330,1
471,303,1
443,316,2
458,344,2
455,328,2
471,330,2
469,311,1
472,328,2
461,340,1
464,314,2
442,310,1
440,327,1
481,341,2
459,314,1
437,303,2
457,345,2
442,304,1
461,307,2
457,335,2
470,331,1
452,338,2
453,350,2
481,330,1
446,343,1
463,338,1
439,342,1
458,312,1
482,311,2
437,320,2
485,309,1
477,337,1
475,347,1
453,304,1
452,335,1
441,337,1
465,334,1
484,330,1
451,318,2
477,344,2
443,353,2
474,331,1
456,316,1
475,351,1
482,308,2
442,344,1
444,304,1
445,311,2
471,353,2
461,330,2
481,353,2
476,349,2
464,333,1
486,331,1
459,328,2
473,307,1
442,340,1
440,312,1
459,326,2
482,319,1
454,316,2
446,316,1
485,327,1
481,340,1
460,304,1
486,321,2
445,330,1
452,342,2
469,334,1
465,313,1
479,353,2
485,333,2
449,306,2
436,324,2
486,347,1
470,308,1
459,332,1
484,342,2
453,327,2
465,308,2
485,320,1
472,328,1
473,324,2
483,307,2
481,325,2
466,308,2
472,329,1
446,344,2
456,349,1
464,328,2
484,307,2
436,310,2
475,323,1
438,320,1
470,312,1
456,341,1
470,321,1
440,338,1
446,305,1
460,347,1
481,335,2
441,322,2
486,312,2
466,308,2
477,327,1
448,340,1
472,342,2
476,331,2
443,329,2
450,335,1
463,352,1
447,339,2
438,339,2
443,339,1
451,336,1
450,354,1
438,309,1
471,334,1
477,320,1
445,337,2
454,330,1
458,321,2
485,340,1
478,338,2
438,354,2
475,349,1
448,339,2
457,315,2
457,352,1
451,323,1
474,322,1
472,332,1
469,346,1
487,310,2
445,310,2
441,329,1
457,339,2
461,323,2
487,322,2
472,319,1
481,330,1
451,350,1
477,326,2
443,341,2
455,347,1
469,356,2
450,335,2
481,335,1
458,325,1
445,317,2
464,330,2
454,327,2
485,328,1
478,351,1
454,355,1
471,340,2
451,314,2
467,353,1
487,356,1
464,316,1
482,318,1
441,341,2
476,351,2
484,317,2
473,352,1
447,357,1
453,319,2
482,318,1
468,327,1
463,344,1
446,312,2
443,344,1
474,322,1
448,330,2
488,347,1
480,335,2
451,329,1
482,317,1
464,316,1
477,351,1
468,330,2
441,343,2
478,325,2
